"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe","not_contacted"
"18496",43,"3","0",5,"0","2","0","1","1","0",17,999,0,"0",1.4,94.465,-41.8,4.866,5228.1,"0",1
"6224",45,"2","2",6,"0","1","1","0","4","1",3,999,0,"0",1.4,93.444,-36.1,4.97,5228.1,"0",1
"13795",60,"7","0",3,"0","2","2","1","2","0",3,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"19419",35,"6","1",8,"0","0","0","0","2","4",1,999,0,"0",-1.8,92.893,-41,1.313,5099.1,"0",1
"14811",36,"7","0",6,"0","1","1","0","2","1",1,999,0,"0",-1.8,92.893,-46.2,1.299,5099.1,"0",1
"18723",43,"0","2",8,"0","1","0","0","9","2",1,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"6909",28,"5","1",5,"0","1","0","0","2","3",1,999,0,"0",-1.8,92.893,-46.2,1.281,5099.1,"0",1
"15703",42,"6","2",8,"0","1","0","0","4","0",3,999,0,"0",1.4,93.444,-36.1,4.968,5228.1,"0",1
"17731",40,"3","0",6,"0","0","1","0","0","1",4,999,0,"0",1.4,93.918,-42.7,4.96,5228.1,"0",1
"6623",34,"7","1",7,"0","1","0","1","1","1",4,999,0,"0",1.4,94.465,-41.8,4.96,5228.1,"0",1
"7728",42,"5","0",6,"0","1","0","0","0","2",1,999,0,"0",-2.9,92.469,-33.6,1.044,5076.2,"0",1
"8983",55,"6","0",8,"0","1","1","0","5","3",1,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"5001",44,"2","0",7,"0","0","0","0","0","3",1,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"13534",36,"2","0",7,"0","2","0","0","4","2",5,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"5407",76,"8","0",8,"0","1","0","0","4","0",1,999,1,"1",-2.9,92.201,-31.4,0.873,5076.2,"0",1
"11849",37,"5","0",4,"1","0","0","0","0","3",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"14102",55,"5","0",3,"0","1","0","0","4","1",1,999,0,"0",1.4,93.444,-36.1,4.97,5228.1,"0",1
"18092",39,"6","0",6,"1","0","1","0","0","0",2,999,0,"0",1.4,93.918,-42.7,4.958,5228.1,"0",1
"12585",29,"11","0",8,"0","0","0","0","2","5",2,999,0,"0",-1.8,92.893,-46.2,1.266,5099.1,"0",1
"1835",26,"5","0",5,"0","1","0","0","0","4",1,999,0,"0",1.4,93.918,-42.7,4.957,5228.1,"0",1
"3111",57,"8","1",5,"1","2","2","0","0","4",2,0,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",0
"9453",48,"3","0",3,"1","1","0","0","4","0",1,999,0,"0",1.4,93.444,-36.1,4.968,5228.1,"0",1
"6309",26,"6","1",6,"0","0","0","0","10","2",2,6,1,"2",-1.8,93.369,-34.8,0.652,5008.7,"1",0
"8275",29,"2","1",7,"0","1","0","0","4","0",1,999,0,"0",1.4,93.444,-41,4.968,5228.1,"0",1
"10517",39,"5","0",5,"0","1","0","0","3","4",1,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"4172",20,"10","1",6,"0","1","0","0","0","3",1,999,0,"0",-2.9,92.469,-33.6,1.029,5076.2,"1",1
"15390",44,"5","0",3,"1","1","1","1","1","1",4,999,0,"0",1.4,93.5738277602099,-41.8,4.947,5228.1,"0",1
"7385",40,"6","0",7,"0","0","0","0","0","3",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"7090",32,"5","0",3,"0","0","0","0","6","3",2,999,0,"0",-1.1,93.5738277602099,-37.5,0.88,4963.6,"1",1
"6518",26,"2","0",4,"0","0","1","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"10563",31,"6","1",6,"0","0","0","0","0","1",3,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"18547",38,"0","0",5,"0","1","0","0","5","2",3,999,0,"0",-0.1,93.2,-42,4.153,5195.8,"0",1
"5497",57,"2","3",3,"1","0","0","1","1","0",2,999,0,"0",1.4,94.465,-41.8,4.958,5228.1,"0",1
"15186",53,"2","2",7,"0","1","0","0","2","4",1,999,0,"0",-1.8,92.893,-46.2,1.25,5099.1,"0",1
"10848",33,"5","0",4,"1","0","0","1","1","3",6,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"0",1
"13670",36,"5","0",5,"1","1","0","0","0","0",1,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"17066",33,"6","1",8,"0","0","0","0","1","3",1,999,2,"1",-2.9,92.963,-40.8,1.26,5076.2,"0",1
"19939",42,"5","0",5,"0","0","0","1","1","2",3,999,0,"0",1.4,94.465,-41.8,4.864,5228.1,"0",1
"11360",39,"2","0",8,"0","0","0","0","7","4",1,6,1,"2",-3.4,92.431,-26.9,0.739,5017.5,"1",0
"1562",41,"6","0",8,"0","1","0","0","0","3",1,999,1,"1",-2.9,92.469,-33.6,1.029,5076.2,"0",1
"15764",47,"0","0",8,"0","0","0","1","2","3",3,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"3814",22,"10","1",6,"0","0","0","0","2","4",1,999,0,"0",-1.8,92.893,-46.2,1.313,5099.1,"0",1
"15508",51,"2","0",7,"0","0","1","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.865,5228.1,"0",1
"16222",51,"3","0",6,"0","1","0","1","2","4",2,999,0,"0",1.1,93.994,-36.4,4.855,5191,"0",1
"10153",31,"5","1",5,"0","0","0","0","2","2",5,999,0,"0",-1.8,92.893,-46.2,1.291,5099.1,"0",1
"8176",32,"5","0",4,"0","1","1","1","1","3",1,999,0,"0",1.4,94.465,-41.8,4.962,5228.1,"0",1
"10833",32,"6","0",8,"0","0","0","0","0","0",4,999,0,"0",1.4,93.918,-42.7,4.968,5228.1,"0",1
"5567",48,"0","0",5,"0","1","1","0","2","2",2,999,0,"0",-1.8,92.893,-46.2,1.291,5099.1,"1",1
"17746",33,"2","0",7,"0","1","0","1","1","4",1,999,0,"0",1.4,94.465,-41.8,4.967,5228.1,"0",1
"15080",45,"5","0",5,"0","1","1","0","2","1",4,999,0,"0",-1.8,92.893,-46.2,1.354,5099.1,"0",1
"12531",35,"3","3",6,"0","1","0","0","3","0",1,999,1,"1",-1.8,93.075,-47.1,1.41,5099.1,"0",1
"18538",51,"5","0",5,"1","0","0","0","4","0",2,999,0,"0",1.4,93.444,-36.1,3,5167,"0",1
"6155",46,"5","0",6,"1","0","0","0","0","0",1,999,0,"0",1.4,93.5738277602099,-42.7,4.962,5228.1,"0",1
"16770",36,"6","0",8,"0","1","0","0","4","3",3,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"10643",49,"2","1",8,"0","0","0","1","2","1",1,999,0,"0",-1.8,93.876,-40,0.701,5008.7,"0",1
"8333",44,"6","2",6,"0","0","0","0","0","2",5,999,0,"0",-2.9,92.469,-33.6,0.908,5076.2,"1",1
"31",41,"6","1",8,"0","0","0","0","0","2",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"14238",35,"1","0",8,"0","1","0","1","2","3",9,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"13427",42,"1","0",6,"0","1","0","0","9","2",2,999,0,"0",-0.1,93.2,-42,4.153,5195.8,"0",1
"19761",42,"0","0",4,"1","0","0","1","1","4",2,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"0",1
"12304",39,"6","0",8,"0","0","0","1","2","2",3,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"7588",49,"4","0",1,"0","0","0","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"8370",30,"6","1",8,"0","0","0","0","4","4",3,999,0,"0",1.4,93.444,-36.1,4.966,5228.1,"0",1
"11681",33,"5","2",5,"0","0","1","0","3","1",2,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"4620",39,"2","2",7,"0","1","0","0","4","4",3,999,0,"0",1.4,93.444,-36.1,4.966,5228.1,"0",1
"13212",42,"2","0",4,"0","0","0","0","5","2",2,999,1,"1",-0.1,93.2,-42,4.153,5195.8,"0",1
"5698",57,"7","0",8,"0","0","0","1","0","3",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"16588",39,"6","0",8,"0","0","0","1","2","0",1,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"3247",52,"3","0",4,"0","1","0","0","3","1",1,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"12211",33,"2","1",7,"0","0","0","0","0","2",1,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"18805",42,"5","0",4,"1","0","0","1","2","4",2,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"18816",52,"5","1",5,"0","0","0","0","5","0",2,999,0,"0",0.0879620916789891,92.649,-30.1,0.714,5017.5,"0",1
"5242",50,"5","0",5,"0","1","1","0","5","1",3,999,0,"0",-0.1,93.2,-42,4.191,5195.8,"0",1
"11667",59,"9","2",4,"1","1","0","0","2","2",2,999,0,"0",-1.8,92.893,-46.2,1.291,5099.1,"0",1
"2363",39,"6","1",8,"1","1","0","0","4","3",1,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"259",33,"5","0",5,"1","0","1","1","1","2",1,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"5409",43,"11","1",7,"1","1","1","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"15460",31,"6","1",8,"0","1","0","1","2","1",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"11256",32,"5","0",5,"0","0","0","0","3","4",3,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"17709",30,"5","1",3,"0","1","0","0","0","2",2,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"4106",29,"6","0",6,"0","1","0","0","1","2",2,13,1,"2",-1.7,94.055,-39.8,0.723,4991.6,"1",0
"2450",27,"2","1",8,"0","0","0","0","0","0",1,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"1233",54,"2","0",4,"0","0","0","0","0","0",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"11732",75,"8","0",3,"0","0","1","0","4","4",1,999,0,"0",-2.9,92.201,-31.4,0.881,5076.2,"1",1
"1673",32,"11","1",6,"0","0","0","1","1","0",1,999,0,"0",0.0879620916789891,94.465,-41.8,4.961,5228.1,"0",1
"12296",29,"5","2",3,"1","0","0","1","1","3",1,999,0,"0",1.4,94.465,-41.8,4.958,5228.1,"0",1
"2589",31,"6","2",8,"0","1","0","1","2","2",2,999,0,"0",-1.8,92.893,-46.2,1.344,5099.1,"0",1
"15666",43,"7","0",3,"0","0","0","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"2330",42,"2","0",7,"1","0","0","1","1","0",1,999,0,"0",1.4,94.465,-41.8,4.958,5228.1,"0",1
"17993",54,"0","0",6,"0","0","0","0","4","1",4,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"6007",38,"5","1",4,"1","1","0","1","2","0",7,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"18144",38,"5","0",5,"0","1","0","0","3","1",4,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"19710",33,"1","0",8,"0","0","0","0","4","4",1,999,0,"0",0.0879620916789891,93.444,-36.1,4.964,5228.1,"0",1
"5339",60,"8","2",6,"1","1","1","0","0","2",2,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"13431",31,"5","0",4,"0","1","0","0","5","1",1,999,2,"1",-3.4,92.649,-30.1,0.719,5017.5,"0",1
"4548",43,"3","2",7,"0","0","0","0","2","1",6,999,1,"1",-1.8,92.893,-46.2,1.299,5099.1,"0",1
"1948",46,"6","0",8,"0","0","0","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"5699",30,"6","1",6,"0","1","0","0","2","3",1,999,1,"1",-1.8,93.876,-40,0.682,5008.7,"0",1
"10862",52,"5","0",4,"0","1","0","0","2","2",2,999,1,"1",-1.8,92.893,-46.2,1.344,5099.1,"0",1
"1960",28,"5","1",5,"0","0","0","0","2","0",1,999,1,"1",-1.8,92.893,-46.2,3,5167,"0",1
"646",59,"8","1",6,"0","0","1","1","1","2",1,999,0,"0",1.4,94.465,-41.8,4.864,5167,"0",1
"1060",32,"5","0",3,"0","0","0","0","2","1",3,999,0,"0",-1.8,92.893,-46.2,1.299,5099.1,"0",1
"3127",32,"0","1",8,"0","0","0","0","5","0",2,999,1,"1",-0.1,93.2,-42,4.076,5195.8,"1",1
"17648",60,"8","0",3,"0","1","0","0","7","1",1,999,0,"0",-3.4,92.431,-26.9,0.739,5017.5,"0",1
"13179",38,"5","0",4,"1","0","1","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"9848",27,"3","0",8,"0","0","0","0","2","2",2,3,1,"2",-1.8,92.893,-46.2,1.266,5099.1,"0",0
"10078",32,"2","0",6,"0","0","0","0","2","4",3,999,0,"0",-1.8,92.893,-46.2,1.313,5099.1,"0",1
"3082",46,"5","0",5,"0","1","1","1","2","4",3,999,0,"0",1.1,93.994,-36.4,4.855,5191,"0",1
"3494",45,"4","0",1,"0","0","0","1","1","0",1,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"5732",43,"5","0",5,"0","0","0","0","2","0",2,999,0,"0",-1.8,92.893,-46.2,1.327,5099.1,"0",1
"13700",73,"8","2",6,"0","0","1","2","8","2",3,6,2,"2",-3,92.713,-33,0.707,5023.5,"1",0
"1204",33,"6","1",6,"0","1","0","0","7","1",2,6,2,"1",-3.4,92.431,-26.9,0.731,5017.5,"0",0
"4374",48,"7","0",8,"0","0","0","1","2","3",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"9919",43,"11","0",3,"0","0","1","0","5","3",5,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"18469",36,"5","0",5,"0","1","0","2","5","4",2,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"10926",24,"10","1",6,"1","0","0","0","0","2",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"5423",35,"6","1",8,"0","1","0","1","4","0",1,999,0,"0",-2.9,92.201,-31.4,0.883,5076.2,"1",1
"1743",28,"5","0",4,"1","1","0","1","1","1",3,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"3984",56,"7","0",8,"0","1","0","1","2","2",4,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"7880",39,"0","0",8,"0","0","0","0","1","1",1,999,1,"1",-1.7,94.055,-39.8,0.72,4991.6,"0",1
"5791",35,"11","0",8,"0","0","0","1","0","3",3,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"549",43,"5","0",3,"0","1","0","0","2","0",3,999,0,"0",-1.8,92.893,-46.2,1.266,5099.1,"0",1
"2096",36,"6","1",8,"0","1","0","0","0","0",7,999,0,"0",1.4,93.918,-42.7,4.968,5228.1,"0",1
"15548",52,"5","0",5,"0","1","1","1","1","4",2,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"0",1
"12222",38,"11","1",1,"0","0","0","0","0","2",8,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"14800",46,"6","1",8,"0","0","1","0","2","1",6,999,0,"0",-1.8,92.893,-41,1.244,5099.1,"0",1
"11403",35,"11","0",8,"0","0","0","1","0","0",5,999,0,"0",1.4,93.918,-42.7,3,5228.1,"0",1
"9587",35,"5","2",6,"0","0","1","0","5","1",2,999,1,"1",-0.1,93.2,-42,4.191,5195.8,"0",1
"8503",29,"6","1",8,"0","0","0","0","2","3",1,6,2,"1",-1.8,93.876,-40,0.672,5008.7,"0",0
"6333",29,"6","1",8,"0","1","0","0","4","4",3,999,0,"0",1.4,93.444,-36.1,4.966,5228.1,"0",1
"1442",39,"0","0",8,"0","0","0","0","5","2",1,999,0,"0",-0.1,93.2,-42,4.153,5195.8,"0",1
"5502",36,"5","0",1,"1","0","0","1","2","0",7,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"18470",84,"8","0",5,"0","1","0","0","2","3",1,999,1,"1",-1.8,93.876,-40,0.697,5008.7,"0",1
"16703",30,"1","1",6,"0","1","1","0","7","3",1,999,0,"0",-3.4,92.431,-26.9,0.74,5017.5,"0",1
"2894",46,"0","0",5,"0","1","1","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"18050",39,"6","1",1,"0","0","0","1","2","4",1,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"2760",81,"9","2",3,"0","1","0","0","5","1",1,999,0,"0",-3.4,92.649,-30.1,0.719,5017.5,"0",1
"17941",39,"2","2",7,"0","1","0","0","4","0",2,999,0,"0",1.4,93.444,-36.1,4.962,5228.1,"0",1
"16983",43,"2","0",6,"0","1","0","0","2","4",1,999,0,"0",-1.8,92.893,-46.2,1.259,5099.1,"0",1
"15050",33,"3","0",6,"0","1","0","1","0","2",7,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"6821",34,"5","0",3,"0","0","1","0","2","0",1,999,0,"0",-1.8,92.893,-46.2,1.327,5099.1,"0",1
"14417",65,"11","0",7,"0","0","0","1","3","2",3,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"16518",37,"2","1",7,"0","1","0","0","4","0",2,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"6150",39,"6","0",8,"0","0","0","1","1","0",1,999,0,"0",1.4,94.465,-41.8,4.958,5228.1,"0",1
"19584",40,"5","0",4,"1","1","0","1","2","1",1,999,0,"0",1.1,93.994,-36.4,4.858,5191,"0",1
"5920",33,"6","0",8,"1","1","0","0","4","0",1,999,0,"0",1.4,93.444,-36.1,4.968,5228.1,"0",1
"8241",42,"2","2",6,"0","2","0","0","4","3",3,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"16099",41,"6","0",6,"0","0","0","1","1","0",2,999,0,"0",1.4,94.465,-41.8,4.866,5228.1,"0",1
"5596",46,"6","0",8,"0","1","0","0","4","0",1,999,1,"1",-2.9,92.201,-31.4,0.873,5076.2,"1",1
"7508",35,"0","0",8,"0","1","1","0","5","1",2,999,1,"1",-3.4,92.649,-30.1,0.714,5017.5,"0",1
"16577",48,"5","0",5,"0","0","1","0","4","1",1,999,0,"0",1.4,93.444,-36.1,4.97,5228.1,"0",1
"4399",32,"5","1",8,"0","1","0","0","5","1",2,999,0,"0",-0.1,93.2,-42,4.191,5195.8,"0",1
"19735",42,"0","0",4,"1","0","0","0","5","4",1,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"3696",48,"2","0",6,"1","0","0","1","2","0",8,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"191",58,"7","0",3,"0","1","0","1","2","1",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"7690",27,"2","0",8,"0","1","0","0","0","2",1,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"13939",31,"5","0",5,"0","0","1","1","2","3",2,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"15419",46,"5","0",5,"1","1","0","1","2","4",2,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"4913",52,"5","0",3,"0","1","0","1","1","4",1,999,0,"0",1.4,94.465,-41.8,4.967,5228.1,"0",1
"10301",36,"6","0",8,"0","0","0","1","2","1",3,999,0,"0",1.1,93.994,-36.4,4.858,5167,"0",1
"9638",31,"5","0",8,"0","1","0","0","1","1",2,999,0,"0",-2.9,92.963,-40.8,1.26,5076.2,"1",1
"11372",57,"0","0",8,"0","0","0","0","0","2",1,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"1316",59,"4","0",1,"1","0","0","1","1","0",1,999,0,"0",1.4,94.465,-41.8,4.866,5228.1,"1",1
"1397",36,"6","1",8,"0","0","0","0","0","0",6,999,0,"0",0.0879620916789891,93.918,-42.7,4.968,5228.1,"0",1
"5655",28,"11","1",8,"0","0","0","0","10","4",1,999,0,"0",-1.8,92.843,-50,1.64,5099.1,"0",1
"19746",46,"6","0",6,"1","0","0","1","0","0",3,999,0,"0",1.4,93.918,-42.7,4.966,5228.1,"0",1
"5720",49,"2","2",8,"1","1","1","1","2","3",8,999,0,"0",1.1,93.994,-36.4,4.858,5191,"0",1
"13238",36,"3","0",6,"0","0","1","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"15319",42,"5","0",4,"0","0","0","0","2","3",3,999,0,"0",-1.8,92.893,-46.2,1.334,5099.1,"0",1
"14075",57,"8","1",6,"0","2","2","1","2","1",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"3318",60,"8","2",3,"1","1","0","1","1","2",1,999,0,"0",1.4,94.465,-41.8,4.864,5228.1,"0",1
"1464",37,"5","0",4,"1","0","1","1","2","4",5,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"11187",52,"6","0",6,"0","0","0","1","9","2",1,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"16635",32,"2","1",8,"0","0","0","0","4","3",2,0,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",0
"2608",45,"9","0",3,"1","0","0","0","4","2",1,999,0,"0",1.4,93.444,-36.1,4.968,5228.1,"0",1
"8835",25,"6","1",5,"0","0","0","0","0","0",3,999,0,"0",1.4,93.918,-42.7,4.968,5228.1,"0",1
"2593",24,"10","1",5,"0","1","0","1","2","0",8,999,0,"0",-1.8,92.893,-41,1.266,5099.1,"0",1
"9182",58,"2","2",1,"1","1","0","0","0","2",4,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"18594",34,"2","0",7,"0","0","0","0","5","0",2,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"5442",59,"7","0",3,"0","1","0","0","0","0",3,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"10816",46,"3","0",6,"0","1","1","0","0","3",10,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"6312",77,"8","0",1,"0","0","0","0","4","3",8,999,2,"1",-1.7,94.027,-38.3,0.903,4991.6,"0",1
"17049",23,"5","1",6,"0","1","0","0","0","3",1,999,0,"0",1.4,93.918,-42.7,4.957,5228.1,"0",1
"1517",36,"3","0",4,"0","0","0","1","2","3",1,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"8637",44,"6","0",8,"0","1","0","1","1","0",1,999,0,"0",1.4,94.465,-41.8,4.958,5228.1,"0",1
"3043",58,"6","0",8,"1","0","0","0","0","1",6,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"12182",28,"2","1",6,"0","1","0","0","0","2",1,999,0,"0",1.4,93.918,-41,4.961,5228.1,"0",1
"8571",45,"5","0",3,"0","0","0","0","2","2",1,999,1,"1",-1.8,92.893,-46.2,1.291,5099.1,"0",1
"1366",41,"5","1",5,"1","0","0","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"10461",33,"6","1",8,"0","1","0","1","1","3",1,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"0",1
"15032",34,"6","1",6,"0","1","0","0","2","4",6,999,1,"1",-1.8,92.893,-46.2,1.25,5099.1,"0",1
"448",47,"5","1",4,"0","0","0","0","3","0",1,999,0,"0",-1.8,93.075,-47.1,1.365,5099.1,"1",1
"242",26,"2","1",7,"0","1","0","0","0","3",7,999,0,"0",1.4,93.918,-42.7,4.957,5228.1,"0",1
"7071",37,"6","0",6,"0","1","0","0","2","4",6,999,0,"0",-1.8,92.893,-46.2,1.25,5099.1,"0",1
"14280",20,"10","1",6,"0","1","0","0","1","4",2,999,0,"0",-2.9,92.963,-40.8,1.268,5076.2,"1",1
"15896",32,"5","0",1,"1","1","0","0","2","0",2,999,1,"1",-1.8,92.893,-46.2,1.327,5099.1,"0",1
"7070",35,"11","1",4,"1","0","1","1","2","3",2,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"16791",50,"6","1",8,"0","0","0","0","4","2",1,6,2,"2",-1.7,94.027,-38.3,0.904,4991.6,"1",0
"7392",32,"2","1",7,"0","1","0","0","3","1",1,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"19217",40,"0","2",8,"1","1","0","0","5","3",2,999,4,"1",-1.1,94.767,-50.8,1.03,4963.6,"0",1
"1498",29,"3","1",4,"0","1","0","0","0","3",3,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"9657",34,"0","1",8,"0","0","0","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"11287",51,"5","0",3,"0","2","2","1","2","1",1,999,0,"0",1.1,93.994,-36.4,4.858,5191,"0",1
"79",37,"6","0",8,"0","1","0","0","1","4",1,999,2,"1",-1.7,94.055,-39.8,0.719,4991.6,"0",1
"9723",34,"2","1",8,"0","0","0","1","4","0",2,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"3236",36,"2","0",7,"1","0","0","0","3","4",2,999,0,"0",-1.8,93.5738277602099,-47.1,1.405,5099.1,"0",1
"6381",37,"6","0",8,"0","1","0","1","2","0",12,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"1831",38,"6","0",6,"0","0","0","1","1","0",1,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"19361",30,"6","0",8,"0","1","0","0","7","3",1,999,0,"0",-3.4,92.431,-26.9,0.724,5017.5,"0",1
"4518",40,"5","0",4,"1","0","0","1","2","0",1,999,0,"0",1.1,93.5738277602099,-36.4,4.86,5191,"0",1
"12781",24,"3","1",6,"0","1","0","0","2","1",3,999,0,"0",-1.8,92.893,-46.2,1.299,5099.1,"0",1
"18204",43,"5","1",5,"0","1","0","0","2","0",4,999,0,"0",-1.8,92.893,-46.2,1.327,5099.1,"0",1
"16346",51,"6","0",6,"0","0","1","0","2","4",1,999,1,"1",-1.8,92.893,-46.2,1.25,5099.1,"0",1
"10449",32,"6","0",8,"0","0","0","1","2","4",2,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"4695",20,"10","1",6,"0","0","0","0","4","0",2,999,0,"0",-2.9,92.201,-31.4,0.873,5076.2,"0",1
"3765",35,"6","0",8,"0","1","1","1","2","1",9,999,0,"0",1.1,93.994,-36.4,4.858,5191,"0",1
"2406",28,"6","2",8,"0","1","2","0","2","0",1,999,0,"0",-1.8,92.893,-46.2,1.327,5099.1,"1",1
"13353",43,"2","3",6,"0","1","0","1","5","0",4,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"904",37,"5","0",5,"0","0","0","0","2","4",2,999,1,"1",-1.8,92.893,-46.2,1.313,5099.1,"0",1
"15489",36,"6","2",6,"0","0","0","0","5","3",1,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"4944",29,"6","0",8,"0","0","0","1","2","0",3,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"4546",31,"5","0",5,"0","1","0","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"9448",34,"5","1",5,"0","0","0","0","0","3",3,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"9550",44,"2","0",8,"0","1","0","0","4","3",2,0,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",0
